"time","B101","B103","B104","B107","B108","B109","B110","B111","B114","B115","B116","B117","B118","B119","B123","B124","B126","B129","B130","B131","B132","B135","B136","B138","B139","B141","B144","B145","B146","B147","B148","B149","B151","B152","B153","B155","B158","B159","B160","B165","B167","B170","B173","B177","B180","B181","B182","B184","B189","B196","B199","B200","B203","B302","B318","B320","B336","B362","B790","B002","B003","B006","B007","B008","B009","B010","B011","B012","B013","B014","B015","B017","B018","B020","B022","B024","B025","B026","B029","B030","B031","B032","B033","B035","B036","B038","B039","B040","B041","B045","B046","B047","B050","B051W","B051","B052","B054","B056","B057","B058","B059","B061","B064","B065","B066","B068","B071","B073","B074","B075","B076","B081","B084","B085","B086","B090","B091","B092","B093","B094","B095","B098","B099","B033B","B051D","B051F","B051F_C1","B051F_C2","B051F_C3","B060A","B061A","B080A","B172W","B195W"
"2018-01-24 14:45",116.88,381.11,309.6,23.52,33.55,32.38,23.18,171.07,89.43,30.06,0,63.88,28,39.45,73.36,39.22,727.11,714.91,60.89,114.34,142.3,311.51,163.03,705.38,133.68,22.68,422.19,69.94,971.17,1228.14,0.07,86.06,174.74,2.39,424.69,94.2,28.65,82.08,921.89,467.42,1377.45,592.13,687.16,76.65,469.02,1266.88,213.28,185.9,10000,4.23,0,123.85,96.47,14.11,9.95,17.67,37.56,18.69,661.4,167.17,74.24,62.46,16.46,0,15,53.33,22.13,102.39,21.24,26.73,161.74,927.57,245.3,38.93,65.91,48.25,15.92,1100.99,95.53,141.1,133.59,6.76,152.22,71.34,18.27,39.99,45.61,40.64,58.96,139.31,31.66,392.48,440.28,345.41,80.14,115.42,28.24,140,253.24,61.03,14.1,65.84,71.17,226.5,165.68,116.69,31,934.59,219.94,95.23,109.25,311.14,100.66,335.69,876.91,27.51,48.1,48.1,20.5,24.98,655.59,84.32,354.87,11.07,303.41,892.17,0,0,111,22.29,120.9,0,1197.64,688.54
"2018-01-24 15:00",120.63,386.55,308.83,23.12,34.89,32.33,24.64,170.67,89.27,31.37,0,63.5,27,39.98,71.22,40.26,716.49,707.54,59.55,110.97,144.37,298.71,167.51,717.08,132.84,22.83,427.27,72.96,975.28,1236.04,0.07,83.28,164.48,4.13,442.06,95.17,25.72,84.79,915.22,458.8,1378.71,581.48,702.16,83.87,443.81,1261.08,190.4,153.71,10000,4.22,0,123.79,96.98,13.53,9.33,16.32,35.58,19.7,656.62,171.4,79.33,62.35,16.17,0,15,52.16,20.64,97.16,21.27,25.35,163.13,912.58,252.57,39.62,67.45,49.2,15.59,1092.18,97.51,140.32,129.42,6.47,151.81,70.71,16.57,36.86,43.6,41.48,61.99,135.09,31.67,404.92,436.32,346.55,75.33,116.24,29.34,142,255.75,58.98,13,66.21,76.03,220.67,158.24,124.87,25,900.84,223.72,92.68,106.36,302.31,99.82,337.23,877.83,27.24,48.84,48.84,19.58,24.29,648.37,77.6,356.1,10.87,304.55,888.45,0,0,114,22.43,119.09,0,1142.64,682.3
"2018-01-24 15:15",117.78,389.95,310.87,23.62,33.74,32.28,25.02,172.97,89.4,34.56,0,61.74,29,42.8,73.29,39.84,719.09,716.78,60.03,109.17,139.12,307.61,176.63,709.55,84.33,22.83,435.74,75.81,1048.53,1235.34,0.07,81.53,169.8,2.77,425.26,97.57,25.65,90.25,1030.61,466.02,1383.95,596.21,687.16,86.1,381.98,1258.05,137.32,170.43,10000,6.43,0,123.59,98.12,13.35,8.05,17.05,31.56,19.77,668.33,172.54,77.82,64.29,16.39,0,14,52.08,21.75,97.33,21.87,26.45,160.77,919.45,267.11,37.89,66.29,49.86,15.63,1038.19,97.66,139.9,126.83,6.61,153.23,72.64,16.63,37.09,42.18,41.54,61.41,133.57,31.42,401.2,443.76,340.07,78.23,115.23,28.25,140,268.75,58.59,13.7,65.51,72.35,219.03,153.94,118.71,30,886.71,221.26,94.64,112.91,305.68,99.17,331.94,884.71,25.69,49.75,49.75,20.63,23.75,649.6,78.26,358.38,10.68,306.07,890.13,0,0,119,26.71,120.17,0,1144.71,671.99
"2018-01-24 15:30",126.92,390.8,317.76,24.41,33.78,33.64,27.56,169.57,87.46,32.64,0,62.88,30,45.03,69.98,37.6,729.64,727.32,57.13,108.73,139.66,312.67,157.78,700.98,116.95,22.29,425.42,70.54,1069.13,1246.72,0.07,111.84,153.97,3.55,429.16,101.73,27.68,105.49,1070.51,459.14,1390.3,596.73,730.16,84.96,387.81,1247.9,133.92,153.94,10000,3.61,0,123.26,97.63,13.5,8.41,16.74,31.92,19.48,665.08,167.72,80.87,63.78,16.1,0,14,51.02,21.66,95.96,23.01,26.36,164.7,909.52,266.6,41.02,69.54,48.01,15.85,1474.12,98.99,138.59,127.47,6.94,152.32,69.65,16.63,35.31,43.16,42.62,61.24,138.43,30.83,383.77,436.63,339.84,78.27,112.57,29.66,143,260.42,60.22,12.5,64.3,70.72,221.52,164.11,130.18,34,879.06,207.91,97.37,106.03,309.05,99.47,335.07,886.47,25.82,49.75,49.75,21.91,24.27,650.7,90.07,363.26,9.24,305.84,890.53,0,0,109,20.56,120.03,4,1208.13,673.63
"2018-01-24 15:45",127.28,397.84,302.22,24.34,33.89,32.19,26.52,170.08,88.1,33.07,0,63.1,31,42.07,68.24,36.88,742.02,722.84,58.07,111.88,143.48,315.28,174.91,717.23,96.07,22.07,424.58,73.05,1005.71,1246.27,0.07,79.77,165.45,3.6,427.21,100.12,26.15,89.67,996.35,461.01,1367.32,594.02,725.16,86.93,400.45,1248.93,152.37,172.83,10000,3.67,0,123.06,100.21,10.67,7.72,17.08,35.13,19.44,650.01,168.39,83.13,66.18,16.39,0,14,51.94,22.19,96.83,22.16,26.81,164.13,904.61,249.41,36.72,68.88,44.23,15.87,1613.16,99.12,136.28,123.17,6.42,151.86,70.17,17.77,36.6,42.63,41.37,61.83,141.67,30.49,401.18,434.22,343.39,78.78,109.31,34.92,140,258.32,58.45,13.1,64.95,67.6,222.93,161.02,124.55,29,829,224.67,95.09,103.11,312.46,99.13,332.45,906.11,26.06,47.99,47.99,21.21,24.68,644.51,101.76,364.75,9.38,307.39,897.34,0,0,117,22.39,120.06,0,1210.71,676.71
"2018-01-24 16:00",126.11,401.93,297.4,23.32,32.93,31.57,26.43,168.15,85.07,29.32,0,64.14,32,42.18,68.29,37.92,737.55,726.42,56.84,109.37,144.1,316.66,173.71,706.88,122.1,23.1,433.35,68.43,1035.62,1227.68,0.06,78.73,160.76,3.12,410.2,97.45,31.86,97.08,1289.27,466.2,1378.73,555.14,695.15,82.97,442.37,1250.53,206.17,174.79,10000,5.05,0,122.66,100.69,10.5,9.31,17.18,34.48,19.11,649.58,169.51,84.47,65.43,16.33,0,14,49.77,20.27,97.4,22.04,25.73,162.7,913.84,233.36,40.78,70.15,47.79,15.48,1529.21,100.11,137.6,126.07,6.32,152.8,71.78,17.74,36.27,43.6,41.87,58.09,142.29,30.26,401.59,441.03,348.65,74.47,111.66,34.26,142,264.01,59.91,12.1,66.16,66.68,220.38,154.31,120.33,35,860.18,228.1,92.01,108.88,319.83,99.3,333.1,913.3,25.26,48.78,48.78,23.06,25.39,645.68,101.04,362.82,8.71,305.65,895.93,0,0,109,21.53,118.29,0,1159.29,678.06
"2018-01-24 16:15",127.54,389.03,295.76,22.87,33.57,32.24,27.51,169.98,87.25,33.26,0,66.09,34,43.45,71.28,42.63,716.74,722.34,58.2,111.39,143.13,303.66,159.41,724.63,127.28,22.48,429.06,71.28,1039.18,1232.31,0.06,78.97,167.1,4.09,417.64,101.05,29.3,86.08,1231.95,469.83,1382.6,552.67,708.15,85.89,448.16,1268.09,203.12,180.45,10000,3.76,0,123.05,97.92,10.76,9.47,16.94,30.88,22.59,652.9,164.85,78.94,65.58,17.16,0,14,52.38,20.41,103.35,22.56,26.88,165.11,894.46,246.05,36.11,68.3,48.9,15.97,1525.83,89.7,132.19,117.03,6.21,151.85,68.24,14.47,36.51,42.33,45.08,64.73,136.53,29.99,389.35,446.1,350.65,76.33,116.52,35.23,140,262.97,61.2,12.1,66.36,67.99,220.81,159.06,119.2,33,866.49,213.34,93.95,107.87,325.62,99.96,333.85,896.51,26.06,50.42,50.42,22.25,25.55,650.94,89.83,359.42,9.04,303.65,899.8,0,0,113,22.11,120.05,0,1167.95,687.62
"2018-01-24 16:30",119.58,386.35,299.63,23.6,34.58,32.77,27.77,167.15,88.45,31.03,0,65.91,31,40.19,66.78,37.07,722.2,726.19,57.11,109,145.34,307.2,179.64,722.79,111.52,22.73,424.67,72.88,1009.48,1218.49,0.06,90.85,156.93,2.62,417.12,107.61,42.13,105.37,1258.71,469.43,1385.24,549.3,667.15,87.12,458.64,1264.97,205.23,158.82,10000,3.43,0,123.17,97,17.5,9.29,16.53,29.4,20.3,638.18,160.78,78.21,65.97,17.1,0,15,52.57,19.69,102.74,22.66,26.29,172.2,893.26,244.13,41.89,69.45,48.58,15.93,1620.05,92.67,132.14,114.86,5.83,156.12,66.09,14.3,35.29,41.36,40.1,62.58,135.11,28.79,394.73,440.12,340.48,74.91,115.62,34.25,157,254.51,59.23,9.8,63.33,70.86,219,152.29,116.93,49,833.26,206.71,91.73,112.4,321.78,98.44,332.37,903.35,25.77,48.78,48.78,22.56,25.74,645.5,77.56,363.46,8.65,304.48,892.28,0,0,109,19.76,118.87,1,1169.55,677.18
"2018-01-24 16:45",114.86,385.92,299.77,23.37,34.13,32.92,28.53,166.13,95.99,35.68,0,66.61,30,41.25,68.11,36.34,732.86,724.12,58.48,109.79,141.7,308.54,161.45,711.51,130.52,22.92,437.05,71.61,965.15,1224.26,0.06,82.86,165.78,4.13,418.72,109.94,30.62,88.53,1220.3,464.61,1392.1,546.16,686.15,98.17,450.55,1256.01,205.89,197.85,10000,3.45,0,122.8,95.91,17.58,8.86,17.57,32.84,17.46,635.47,159.37,76.01,66.49,17.21,0,14,52.48,19.88,100.81,23.72,25.81,168.93,897.74,227.86,36.61,65.98,47.13,15.86,1560.89,89.66,134.39,118.19,6.26,152.8,65.66,14.39,33.08,42.19,40.38,63.68,136.52,29.19,394.48,432.54,342.81,77.61,112.37,35.03,139,253.47,60.27,8.5,64.05,70.05,220.73,166.32,125.63,51,819.39,208.3,106.42,108.88,320.42,99.43,331.42,891.71,25.87,51.08,51.08,22.01,24.59,655.77,75.43,357.02,8.59,304.81,897.81,0,176,0,19.71,118.52,0,1162.03,669.9
"2018-01-24 17:00",118.78,383.09,288.68,23.92,33.21,32.7,29.3,165.68,94.36,31.54,0,64.72,30,40.17,66.4,36.48,729.6,726.17,58.12,110.84,140.62,305.08,166.18,725.73,113.88,22.92,424.21,70.76,958.29,1213.29,0.05,98.96,153.26,2.86,448.32,112.74,28.06,84.27,1249.63,458.89,1383.25,538.29,684.15,76.23,393.2,1249.82,139.97,176.98,10000,3.53,0,123.25,92.92,15.96,8.42,18,30.19,17.68,634.9,159.48,78.77,68.47,18.08,0,15,51.37,21.29,99.2,24.06,25.24,166.45,880.62,252.45,41.05,69.58,45.2,15.18,1617.09,89.56,132.92,115.41,5.84,148.59,66.24,14.34,33.12,46.83,41.14,59.54,133.87,28.07,428.9,430.84,345.15,73.4,116.56,34.11,150,251.38,57.97,9.6,76.31,69.1,219.65,151.81,118.36,43,847.12,201.44,96.5,109.77,317.12,98.59,330.68,866.3,26.39,49.45,49.45,21.11,24.09,654.13,83.82,352.94,9.24,304.15,897.91,0,153,0,19.79,117.29,0,1164.22,667.53
"2018-01-24 17:15",123.99,387.16,288.78,23.76,33.63,33.84,29.23,165.29,95.48,34.95,0,66.94,30,44.14,69.29,36.47,705.35,720.66,62.16,117.14,141.48,300.19,174.45,721.19,120.19,23.22,418.45,67.43,965.97,1215.88,0.05,94.11,173.56,5.95,414.5,109.14,30.68,98.48,1274.47,450.98,1379.63,529.15,654.15,84.28,392.13,1264.23,137.99,167.59,10000,4,0,122.86,101.34,13.73,8.38,16.98,31.29,16.41,629.4,155.35,78.84,68.57,18.44,0,14,52.29,22.21,104.38,24.08,24.66,169.8,885.35,234.02,36.13,65.24,47.57,14.84,2109.24,82.87,130.44,110.84,5.83,152.57,63.78,14.11,34.31,44.02,40.39,62.03,129.27,27.15,403.95,429.9,339.75,73.42,119.64,36.4,138,252.25,55.67,7.5,67.66,69.18,226.23,151.63,105.39,49,852.31,196.57,95.42,102.21,317.4,97.81,332.96,878.43,27.36,49.78,49.78,22.3,24.85,655.32,96.91,347.96,11.32,305.75,877.93,0,148,0,20.26,119.09,1,1151.77,675.52
"2018-01-24 17:30",123.7,383.55,288.31,23.98,33.91,33.25,29.27,161.67,96.65,31.69,0,69.85,30,45.07,65.11,38.13,704.63,719.75,61.84,115.42,146.2,297.74,154.36,698.14,127.62,23.28,418.65,69.24,955.94,1216.61,0.06,82.55,163.1,4.07,415.68,108.16,21.84,93.77,1272.34,451.07,1373.97,506.54,659.14,87.6,402.86,1270.45,158.37,180.53,10000,3.83,0,122.96,98.67,15.96,12.82,17.97,31.66,19.47,614.92,154.01,73.94,72.39,17.61,0,15,53.58,22.72,99.06,22.95,26.05,169.41,902.06,236.62,42.09,68.42,49.17,14.26,1921.26,76.96,128.59,113.35,6.22,146.78,69.02,13.87,31.48,43.36,42.71,59.61,128.48,27.02,424.8,432.22,334.91,75.83,118.57,36.72,131,255.59,55.65,9.1,58.33,75.09,228.67,146.09,104.01,49,771.78,202.06,95.28,102.17,317.44,95.12,328.23,864.31,26.16,47.29,47.29,24.88,24.69,650.02,99.54,345.71,12.05,299.91,949.59,0,163,1,18.74,128.01,1,1180.65,671.96
"2018-01-24 17:45",113.48,386.82,276.3,24.68,33.97,33.29,29.93,160.76,93.84,34.01,0,68.02,30,45.52,65.7,40.19,704.11,715.84,61.97,118.57,145.12,296.84,175.02,722.33,109.09,22.43,411.8,65.15,950.58,1188.7,0.05,87.42,163.26,4.2,421.19,101.09,14.79,91.98,1246.13,442.37,1387.94,483.64,662.14,83.74,466.34,1252.73,213.78,155.04,10000,3.53,6.8,122.83,92.26,18.65,9.78,17.31,31.68,19.11,619.31,156.14,72.65,71.01,16.79,0,14,53.57,22.82,97.76,23.6,25.69,172.68,877.81,223.48,36.12,64.42,49.68,14.27,1213.28,76.66,127.66,106.63,5.85,142.9,55.78,14.45,34.85,42.36,42.55,61.07,128.82,27.47,407.47,422.64,334.17,75.67,123.39,34.86,133,249.04,54.78,5,55.77,78.94,230.59,155.51,95,31,780.58,163.73,93.49,102.76,313.34,93.55,331.94,872.33,26.43,48.95,48.95,23.2,25.52,648.56,88.73,341.51,11.25,299.17,920.19,0,161,0,21.2,118.7,1,1136.81,672.89
"2018-01-24 18:00",106.44,377.42,281.5,24.48,33.75,32.79,29.82,155.32,89.11,34.01,0,67.73,30,44.03,60.24,41.03,696.17,717.87,57.86,114.87,143.66,294.03,164.96,712.88,116.28,25.15,415.04,68.9,952.21,1197.84,0.05,87.92,140.89,2.1,407.06,92.85,10.61,87.84,1275.15,446.47,1381.24,492.95,672.14,74.83,473.66,1262.46,217.24,153.23,10000,6.44,27.32,122.92,93.47,16.65,10.18,18.73,29.17,18.84,612.62,146.94,72.86,70.3,17.98,0,15,52.5,24.48,99.21,23.21,26.31,172.62,886.43,219.97,42.37,69.61,48.48,13.56,1073.98,73.18,127.27,96.52,6.74,140.48,52.73,13.38,29.82,39.42,41.47,55.23,129.41,26.57,392.9,424.55,333.97,75.46,128.93,34.65,131,244.69,49.58,9.5,52.46,83.8,226,156.6,104.11,39,724.7,152.28,91.26,97.5,312.14,93.34,329.66,874.52,26.07,47.28,47.28,22.69,26.4,655.07,75.21,337.11,11.04,298.97,935.8,0,150,0,21.72,118.04,1,1131.6,665.87
"2018-01-24 18:15",100.69,372.36,279.21,24.66,33.2,33.32,29.12,153.3,88.32,30.92,0,66.03,35,47.37,60.13,39.89,687.04,706.65,61.81,118.34,144.28,284.15,156.03,705.18,114.53,25.88,422.64,65.07,941.4,1185.67,0.06,85.21,155.92,3.41,396.32,86.69,11.44,99.25,1269.34,443.72,1398.42,500.32,654.14,77.17,476.18,1274.59,211.55,137.25,10000,6.8,49.9,123.04,92.94,17.18,8.71,19.24,29.94,19.71,601.18,146.45,71.49,70.53,17.78,0,14,53.55,23.35,98.17,24.49,26.93,171.7,897.51,220.24,36.26,64.29,48.75,13.44,1390.36,73.85,124.54,89.05,5.86,135.78,53.64,13.31,26.97,39.51,40.74,56.62,126.71,25.94,373.69,423.54,330.73,78.67,129.03,30.77,128,250.85,50.9,10.2,48.7,80.1,225.74,145.67,123.01,39,600.73,153.66,88.83,98.56,310.46,90.58,329.89,866.75,26.32,46.1,46.1,23.12,27.04,647.66,69.33,330.69,11.02,296.73,936.74,0,159,0,22.48,117.6,4,1128.08,658.33
"2018-01-24 18:30",95.77,369.59,272.9,26.07,33.08,34.1,29.91,150.87,86.94,33.29,0,65.62,38,46.6,56.42,36.87,688.01,702.64,61.14,117.29,143.31,283.41,174.64,702.65,119.87,24.79,422.79,63.3,946.46,1174.21,0.06,88.28,145.53,1.91,404.33,80.73,11.36,90.78,1259.83,438.16,1390.87,487.78,641.14,64.28,473.92,1258.95,196.14,141.65,10000,89.57,66.99,122.97,94.93,15.01,10.67,18.03,32.64,18.87,620.18,144.68,71.07,69.6,18.34,0,15,53.18,21.19,105.52,23.77,26.34,168.91,905,207.21,42.21,65.14,49.47,13.58,1461.23,67.49,122.13,83.09,6.13,139.49,51.06,13.01,28.16,37.58,41.18,54.4,127.82,25.63,380.03,414.22,336.2,75.79,129.87,28.96,129,242.16,47.15,5.3,48.48,81.61,229.37,136.46,104.19,59,664.09,148.68,92.9,91.47,306.55,88.84,329.06,870.36,27.16,46.42,46.42,22.71,26.2,646.72,78.66,326.22,10.8,296.2,925.54,0,159,0,22.51,114.59,4,1158.26,667.31
"2018-01-24 18:45",101.47,374.27,272.51,25.23,38.33,34.14,30.79,152.27,86.51,29.16,0,64.2,38,44.01,57.47,36.06,668.81,701.88,60.38,120.46,152.3,268.18,158.43,702.58,121.75,24.94,423.53,65.19,940.34,1161.54,0.08,112.8,153.26,3.4,397.57,78.98,11.08,84.83,1205.9,436.63,1384.21,491.2,622.13,61.31,449.95,1253.8,155.15,131.88,10000,102.02,72.31,122.75,140.2,13.02,10.31,19.3,34.92,21.58,605.58,139.01,66.69,72.38,18.34,0,22,55.54,22.32,108.32,25.15,28.51,170.36,916.77,221.71,36.2,67.38,49.15,13.29,1320.3,67.19,121.27,77.96,5.83,134.06,50.71,13.75,24.57,36.33,38.82,57.03,121.51,26.2,366.49,411.93,334.41,74.34,126.82,37.96,128,240.88,47.05,5,46.83,94.12,246.48,158.27,116.43,44,592.33,149,95.63,95.94,303.75,90.04,330.78,868.13,26.94,46.81,46.81,21.98,26.07,643.33,90.43,325,10.52,293.41,927.36,0,152,0,27.04,114.66,4,1157.98,664
"2018-01-24 19:00",93.31,373.91,273.93,24.51,39.23,33.11,30.99,153.01,83.96,31.93,0,72.24,36,46.09,53.32,37.56,672.59,691.2,60.62,126.32,158.97,270.74,165.49,691.74,112.65,24.18,403.93,63.23,935.78,1131.59,0.08,97.62,146.41,2.13,406.49,74.52,10.7,86.92,1083.3,439.26,1384.24,483.59,664.13,66.9,467.58,1242.86,159.14,149.95,10000,106.34,79.19,62.28,148.21,13.94,9.96,19.15,28.98,21.38,603.89,133.09,66.55,73.34,16.76,0.52,24,54.64,23.44,106.32,25.28,27.45,171.82,928.21,209.47,41.84,65.23,48.34,13.15,1210.86,62.37,123.34,82.6,6.18,129.47,48.48,13.75,26.53,36.46,38.88,55.1,120.15,25.97,413.6,409.12,327.63,75.04,136.85,37.44,127,233.06,48.9,8.6,45.21,95.04,251.54,154.32,118.77,44,634.94,144.11,84.41,92.57,301.42,97.19,328.59,866.02,27.58,45.5,45.5,21.96,26.64,636.61,91.09,325.1,8.64,295.63,928.17,0,153,1,25.03,114.97,3,1179.96,657.36
"2018-01-24 19:15",91.74,371.49,264.35,24.97,39.47,33.36,31.52,156.08,83.58,29.8,2,71.22,36,50.23,54.27,37.2,663.17,681.76,71.21,139.55,165.69,259.61,173.38,695.25,125.13,24.79,390.52,68.63,906.78,1117.84,0.08,93.36,152.56,3.41,394.17,63.73,10.86,91.04,1038.82,436.28,1377.78,484.46,652.13,56.7,481.82,1257.12,160.11,133.66,10000,106.2,84.54,29.15,115.94,14.28,12.04,18.73,31.84,21.88,603.29,130.04,63.27,71.7,17.52,2.66,23,55.36,23.18,105.46,25.3,27.6,173.93,925.17,221.55,36.59,60.43,46.06,13.37,1224.71,61.24,122,89.55,5.79,131.22,49.1,12.3,20.12,34.37,37.72,55.57,84.93,26.89,411.6,407.48,336.29,76.86,142.55,38.32,123,241.53,34.21,8.6,46.39,96.83,258.05,140.51,121.92,53,661.12,143.43,85.57,93.56,304.79,93.74,331.61,854.68,29.55,48.36,48.36,20.7,26.56,634.75,90.74,322.95,7.8,295.29,925.43,0,154,1,21.28,117.09,0,1177.26,651.75
"2018-01-24 19:30",95.64,370.04,259.1,24.75,39.48,33.15,31.42,160.2,83.88,29.34,2,74.94,37,51.11,50.78,35.8,652.76,685.54,75.4,143.2,178.26,246,155.59,700.9,91.43,24.46,381.11,62.35,901.82,1095.17,0.09,88.57,155.92,2.18,407.71,55.85,11.33,94.97,1032.38,442.62,1364.72,483.1,641.12,58.61,559.23,1264.17,226.18,131.77,10000,105.77,84.66,28.81,113.36,14.58,12.77,19.04,29.68,21.83,588.77,127.58,63.32,74.95,19.93,2.69,24,58.57,23.61,101.74,25.06,30.87,173.57,934.21,199.76,41.25,63.88,43.8,13.86,1185.03,54.18,122.16,81.63,6.16,129.37,47.93,12.84,27.77,33.04,37.13,54.4,79.47,27.75,395.52,408.5,336.08,73.83,142.25,36.93,125,229.04,37.72,8.4,44.98,102.15,262.55,138.7,116.18,44,678.17,142.91,85.87,94.16,314.85,89.46,328.11,853.55,29.18,48.61,48.61,21.69,25.72,644.3,90.49,323.66,7.96,296.08,923.43,0,159,0,26.54,116.23,4,1202.57,644
"2018-01-24 19:45",89.36,370.67,255.04,25.09,39.88,33.37,32.9,156.49,83.8,26.05,2,75.24,37,52.18,53.52,35.85,664.71,683.24,72.17,141.84,179.5,252.82,173.64,690.36,119.67,24.45,376.51,63.8,892.33,1096.3,0.08,97.92,158.65,3.7,381.04,57.96,10.93,91.47,1050.51,439.51,1353.9,463.29,620.13,61.44,570.66,1249.82,233.42,135.59,10000,75.54,84.22,28.49,111.58,13.86,13.76,18.89,25.34,16.09,592.87,120.22,73.48,74.88,19.19,2.68,23,55.45,22.77,102.93,24.62,28.18,170.86,930.17,194.46,36.49,60.04,45.33,14,1233.06,48.59,121.9,77.24,6.39,128.3,48.98,11.69,25.16,32.02,36.93,53.96,79.91,28.1,378.43,401.79,335.1,74.06,148.62,38.08,124,233.2,40.93,6.4,44.45,100.64,266.65,144.1,108.7,30,662.74,143.17,83.7,95.17,319.02,88.71,332.62,846.78,29.71,48.82,48.82,21.36,25.66,640.54,76.04,317.45,9.89,295.1,923.31,0,158,0,22.18,118.43,4,1238.56,644
"2018-01-24 20:00",87.11,366.69,249.78,24.61,40.16,33.57,32.88,152.09,83.02,23.64,2,73.95,38,51.59,49.56,36.65,658.54,679.07,73.16,140.21,182.85,247.8,171.24,683.68,124.57,23.94,377.67,61.32,887.07,1074.6,0.09,102.08,155.23,3.58,379.73,52.6,11.13,86.25,1066.98,442.72,1360.56,492.01,653.13,53.21,578.9,1265.88,227.52,131.38,10000,8.37,83.8,28.79,112.22,13.61,11.54,18.53,24.45,14.46,589.76,119.76,63.97,75.63,19.17,2.7,24,56.81,22.41,101.21,24.6,28.64,166.54,946.25,235.11,42.05,57.77,45.22,12.67,1196.4,46.29,120.71,83.22,6.53,131.29,48.59,11.22,22.51,30.52,34.48,55.14,77.1,27.99,386.78,398.06,327.74,76.53,147.37,37.35,123,235.08,38.65,8.9,43.42,100.1,268.66,143.42,96.19,40,706.84,141.81,82.85,98.5,315.17,86.19,328.63,843.76,30.03,48.24,48.24,20.89,25.72,639.93,68.81,316.76,9.49,294.74,927.4,0,151,0,25.03,119,4,1193.94,643.86
"2018-01-24 20:15",88.62,362.39,240.84,24.74,40.77,34.88,33.58,151.23,81.87,27.1,2,75.95,38,52.19,52.65,40.57,651.7,679.2,71.65,139.23,184.31,246.75,154.11,705.24,110.35,23.71,380.11,59.15,894.19,1088.62,0.09,93.63,159.14,5.54,377.97,54.59,10.98,95.2,1102.99,442.36,1336.22,480.28,646.13,51.03,529.68,1261.35,198.99,143.26,10000,8.43,84.39,28.89,112.33,13.98,11.01,18.73,27.44,12.56,585.61,115.8,63.56,76.77,19.47,2.7,24,55.51,24.05,100.67,24.3,27.37,166.64,953.62,199.37,36.6,60.36,45.97,12.64,1198.39,48.07,119.22,86.4,5.46,131.64,48.72,10.76,31.29,28.82,34.67,54.47,77.81,27.93,380.74,397.4,334.64,74.84,145.93,38.14,123,231.84,39.7,8.6,41.11,102.02,270.13,128.94,107.92,50,654.13,139.64,84.03,94.79,309.57,83.13,330.39,843.02,29.38,47.78,47.78,21.05,26.75,632.21,64.26,314.46,9.44,295.64,925.26,0,151,0,20.2,115.86,4,1186.95,635.99
"2018-01-24 20:30",85.62,358.32,234.28,24.67,41.87,35.5,33.93,148.16,83.14,26.08,2,76.83,37,48.85,50.34,39.08,649.43,674,69.55,139.47,181.67,246.94,168.84,688.48,127.99,25.12,383.45,62.75,880.21,1078.34,0.08,132.29,169.05,4.14,382.13,54.6,11.14,85.81,1095.25,441.61,1343.98,498.49,646.12,57.3,502.84,1264.19,157.34,84.94,10000,8.34,83.87,28.82,114.28,13.09,11.74,19.83,27.92,11.53,571.27,110.24,72.27,79.04,19.3,2.7,23,55.92,23.62,96.63,24.94,27.7,169.64,979.53,198.31,41.74,57.52,41.99,11.56,1188.69,47.24,121.79,84.43,5.81,131.51,48.33,10.87,24.73,27.67,37.05,54.64,75.67,28.63,390.2,398.19,333.78,73.4,146.51,38.16,123,237.24,38.22,9.3,41.15,106.45,272.9,125.6,113.1,54,688.91,140.51,85.67,97.96,306.16,82.67,327.02,843.51,29.6,48.98,48.98,22.03,26.42,626.53,77.86,309.54,8.18,294.78,921.41,0,159,0,16.88,113.66,4,1207.38,653.72
"2018-01-24 20:45",81.69,358.55,230.88,25.39,40.61,36.01,33.69,147.66,83.91,26.69,2,75.39,37,49.2,53.39,40.09,638.14,674.48,74.92,145.18,177.61,237.26,172.37,685.33,137.03,24.39,369.97,59.32,871.88,1088.17,0.08,103.37,162.22,3.45,375.91,47.63,11.26,96.14,1103.81,443.92,1345.72,511.73,632.12,46.73,503.06,1260.11,156.54,90.78,10000,9.71,81.05,28.62,114.27,12.98,9.07,19.63,27.26,12.56,576.96,109.29,74.05,80.67,19.58,2.7,24,56.8,26.32,87.26,26.22,28.6,169.6,967.81,193.34,36.46,59.98,42.56,12.59,1122.06,46.74,120.69,82.42,4.79,130.97,49.58,12.13,32.08,27.28,34.52,54.27,72.25,28.69,375.9,390.92,326.58,73.36,147.35,37.52,123,225.29,36.95,7.8,41,105.18,271.48,144.48,118.16,48,763.22,145.2,80.86,96.93,301.43,83.36,330.25,835.39,30.42,50.77,50.77,21.79,26.75,626.27,89.61,315.09,7.33,295.58,912.86,0,158,1,17.99,112.87,4,1195.66,636.68
